cik,date,url
"""0001016470
""""",2008-08-29,https://www.sec.gov//Archives/edgar/data/1016470/000104746908009760/0001047469-08-009760-index.htm
"""0000745308
""""",2015-08-24,https://www.sec.gov//Archives/edgar/data/745308/000119312515299386/0001193125-15-299386-index.htm
"""0000745308
""""",2015-08-24,https://www.sec.gov//Archives/edgar/data/745308/000119312515299386/0001193125-15-299386-index.htm
"""0000745308
""""",2015-08-24,https://www.sec.gov//Archives/edgar/data/745308/000119312515299386/0001193125-15-299386-index.htm
"""0000893538
""""",2012-03-05,https://www.sec.gov//Archives/edgar/data/893538/000104746912002086/0001047469-12-002086-index.htm
"""0000086312
""""",2004-02-02,https://www.sec.gov//Archives/edgar/data/86312/000104746904002840/0001047469-04-002840-index.htm
"""0000086312
""""",2004-02-02,https://www.sec.gov//Archives/edgar/data/86312/000104746904002840/0001047469-04-002840-index.htm
"""0000316747
""""",2004-02-02,https://www.sec.gov//Archives/edgar/data/316747/000104746904002862/0001047469-04-002862-index.htm
"""0000316747
""""",2004-02-02,https://www.sec.gov//Archives/edgar/data/316747/000104746904002840/0001047469-04-002840-index.htm
"""0000086312
""""",2004-02-02,https://www.sec.gov//Archives/edgar/data/86312/000104746904002840/0001047469-04-002840-index.htm
"""0001499717
""""",2016-03-29,https://www.sec.gov//Archives/edgar/data/1499717/000114420416090950/0001144204-16-090950-index.htm
"""0001017968
""""",2000-12-21,https://www.sec.gov//Archives/edgar/data/1017968/000092838500003439/0000928385-00-003439-index.htm
"""0000773717
""""",2013-07-02,https://www.sec.gov//Archives/edgar/data/773717/000114420413037755/0001144204-13-037755-index.htm
"""0000773717
""""",2013-07-02,https://www.sec.gov//Archives/edgar/data/773717/000114420413037755/0001144204-13-037755-index.htm
"""0000853971
""""",2006-05-05,https://www.sec.gov//Archives/edgar/data/853971/000095014406004442/0000950144-06-004442-index.htm
"""0000773717
""""",2013-07-02,https://www.sec.gov//Archives/edgar/data/773717/000114420413037755/0001144204-13-037755-index.htm
"""0000093389
""""",2009-03-20,https://www.sec.gov//Archives/edgar/data/93389/000090901209000611/0000909012-09-000611-index.htm
"""0001103777
""""",2002-08-20,https://www.sec.gov//Archives/edgar/data/1103777/000101287002003552/0001012870-02-003552-index.htm
"""0000791519
""""",2007-05-10,https://www.sec.gov//Archives/edgar/data/791519/000110465907038386/0001104659-07-038386-index.htm
"""0000829224
""""",2009-05-01,https://www.sec.gov//Archives/edgar/data/829224/000095013409009039/0000950134-09-009039-index.htm
"""0001095651
""""",2015-06-12,https://www.sec.gov//Archives/edgar/data/1095651/000110465915045144/0001104659-15-045144-index.htm
"""0000745614
""""",2002-11-01,https://www.sec.gov//Archives/edgar/data/745614/000095013402013237/0000950134-02-013237-index.htm
"""0000912567
""""",2001-05-11,https://www.sec.gov//Archives/edgar/data/912567/000092708901500201/0000927089-01-500201-index.htm
"""0001572828
""""",2018-09-21,https://www.sec.gov//Archives/edgar/data/1572828/000161577418009807/0001615774-18-009807-index.htm
"""0001572828
""""",2018-06-22,https://www.sec.gov//Archives/edgar/data/1572828/000161577418005594/0001615774-18-005594-index.htm
"""0001572828
""""",2018-03-23,https://www.sec.gov//Archives/edgar/data/1572828/000161577418002069/0001615774-18-002069-index.htm
"""0001572828
""""",2017-12-21,https://www.sec.gov//Archives/edgar/data/1572828/000161577417007489/0001615774-17-007489-index.htm
"""0001572828
""""",2017-11-17,https://www.sec.gov//Archives/edgar/data/1572828/000161577417006843/0001615774-17-006843-index.htm
"""0001572828
""""",2017-09-22,https://www.sec.gov//Archives/edgar/data/1572828/000161577417005265/0001615774-17-005265-index.htm
"""0001572828
""""",2017-06-23,https://www.sec.gov//Archives/edgar/data/1572828/000161577417003322/0001615774-17-003322-index.htm
"""0001572828
""""",2017-03-23,https://www.sec.gov//Archives/edgar/data/1572828/000114420417016176/0001144204-17-016176-index.htm
"""0001572828
""""",2016-12-22,https://www.sec.gov//Archives/edgar/data/1572828/000114420416140849/0001144204-16-140849-index.htm
"""0001572828
""""",2016-09-22,https://www.sec.gov//Archives/edgar/data/1572828/000114420416124832/0001144204-16-124832-index.htm
"""0001572828
""""",2016-06-23,https://www.sec.gov//Archives/edgar/data/1572828/000114420416109400/0001144204-16-109400-index.htm
"""0001572828
""""",2016-03-23,https://www.sec.gov//Archives/edgar/data/1572828/000114420416089734/0001144204-16-089734-index.htm
"""0001572828
""""",2015-12-23,https://www.sec.gov//Archives/edgar/data/1572828/000114420415072524/0001144204-15-072524-index.htm
"""0001572828
""""",2015-09-24,https://www.sec.gov//Archives/edgar/data/1572828/000114420415056297/0001144204-15-056297-index.htm
