cik,date,url
"""0001325483
""""",2010-09-22,https://www.sec.gov//Archives/edgar/data/1325483/000095012310088020/0000950123-10-088020-index.htm
"""0001661458
""""",2017-02-02,https://www.sec.gov//Archives/edgar/data/1661458/000161577417000325/0001615774-17-000325-index.htm
"""0000023666
""""",2001-03-08,https://www.sec.gov//Archives/edgar/data/23666/000091205701502933/0000912057-01-502933-index.htm
"""0001585101
""""",2017-10-03,https://www.sec.gov//Archives/edgar/data/1585101/000158510117000076/0001585101-17-000076-index.htm
"""0001585101
""""",2017-10-03,https://www.sec.gov//Archives/edgar/data/1585101/000158510117000076/0001585101-17-000076-index.htm
"""0001003515
""""",2002-07-09,https://www.sec.gov//Archives/edgar/data/1003515/000089256902001492/0000892569-02-001492-index.htm
"""0001137204
""""",2013-08-02,https://www.sec.gov//Archives/edgar/data/1137204/000141588913001487/0001415889-13-001487-index.htm
"""0001009575
""""",2008-10-27,https://www.sec.gov//Archives/edgar/data/1009575/000095014408007815/0000950144-08-007815-index.htm
"""0001009575
""""",2006-10-20,https://www.sec.gov//Archives/edgar/data/1009575/000095014406009665/0000950144-06-009665-index.htm
"""0001009575
""""",2005-11-23,https://www.sec.gov//Archives/edgar/data/1009575/000095012305014068/0000950123-05-014068-index.htm
"""0001535778
""""",2019-01-11,https://www.sec.gov//Archives/edgar/data/1535778/000153577819000002/0001535778-19-000002-index.htm
"""0001535778
""""",2018-10-10,https://www.sec.gov//Archives/edgar/data/1535778/000153577818000047/0001535778-18-000047-index.htm
"""0001535778
""""",2018-07-13,https://www.sec.gov//Archives/edgar/data/1535778/000153577818000033/0001535778-18-000033-index.htm
"""0001535778
""""",2018-04-13,https://www.sec.gov//Archives/edgar/data/1535778/000153577818000018/0001535778-18-000018-index.htm
"""0001535778
""""",2018-02-02,https://www.sec.gov//Archives/edgar/data/1535778/000153577818000007/0001535778-18-000007-index.htm
"""0001535778
""""",2017-11-03,https://www.sec.gov//Archives/edgar/data/1535778/000153577817000120/0001535778-17-000120-index.htm
"""0001535778
""""",2017-08-04,https://www.sec.gov//Archives/edgar/data/1535778/000153577817000092/0001535778-17-000092-index.htm
"""0001535778
""""",2017-04-28,https://www.sec.gov//Archives/edgar/data/1535778/000153577817000060/0001535778-17-000060-index.htm
"""0001535778
""""",2017-02-03,https://www.sec.gov//Archives/edgar/data/1535778/000153577817000013/0001535778-17-000013-index.htm
"""0001535778
""""",2016-11-04,https://www.sec.gov//Archives/edgar/data/1535778/000153577816000321/0001535778-16-000321-index.htm
"""0001535778
""""",2016-08-05,https://www.sec.gov//Archives/edgar/data/1535778/000153577816000265/0001535778-16-000265-index.htm
"""0001535778
""""",2016-05-13,https://www.sec.gov//Archives/edgar/data/1535778/000153577816000240/0001535778-16-000240-index.htm
"""0001535778
""""",2016-02-17,https://www.sec.gov//Archives/edgar/data/1535778/000153577816000206/0001535778-16-000206-index.htm
"""0001535778
""""",2015-11-16,https://www.sec.gov//Archives/edgar/data/1535778/000153577815000159/0001535778-15-000159-index.htm
"""0001535778
""""",2015-08-14,https://www.sec.gov//Archives/edgar/data/1535778/000153577815000126/0001535778-15-000126-index.htm
"""0001535778
""""",2015-05-11,https://www.sec.gov//Archives/edgar/data/1535778/000153577815000065/0001535778-15-000065-index.htm
"""0001535778
""""",2015-02-12,https://www.sec.gov//Archives/edgar/data/1535778/000153577815000013/0001535778-15-000013-index.htm
"""0001535778
""""",2014-11-13,https://www.sec.gov//Archives/edgar/data/1535778/000153577814000145/0001535778-14-000145-index.htm
"""0001535778
""""",2014-08-14,https://www.sec.gov//Archives/edgar/data/1535778/000153577814000120/0001535778-14-000120-index.htm
"""0001535778
""""",2014-05-15,https://www.sec.gov//Archives/edgar/data/1535778/000153577814000073/0001535778-14-000073-index.htm
"""0001535778
""""",2014-02-20,https://www.sec.gov//Archives/edgar/data/1535778/000153577814000011/0001535778-14-000011-index.htm
"""0001535778
""""",2013-11-22,https://www.sec.gov//Archives/edgar/data/1535778/000114420413063729/0001144204-13-063729-index.htm
"""0001535778
""""",2013-08-30,https://www.sec.gov//Archives/edgar/data/1535778/000114420413048711/0001144204-13-048711-index.htm
