,lnp,lcp,anp,acp,hnp,hcp
2000,0.3528953999999998,0.3719776499999998,0.5461928999999999,0.5192401499999998,0.7394904000000002,0.66650265
2001,0.15608637000000017,0.30775437,0.24889887,0.35477937000000037,0.3417113700000002,0.4018043700000002
2002,-0.8704575000000001,0.269775,-0.35095500000000013,0.33165,0.1685474999999995,0.393525
2003,0.29572290000000023,0.3571029000000006,0.46585440000000106,0.41610690000000067,0.6359859000000008,0.4751109000000008
2004,0.000653400000000147,0.15394500000000008,0.34121339999999944,0.21730499999999991,0.6817734000000004,0.2806649999999998
2005,0.1539449999999999,0.3675870000000003,0.5737049999999992,0.5074244999999992,0.9934650000000002,0.6472619999999996
2006,-0.09434699999999975,0.24314399999999986,0.4414904999999999,0.34709400000000024,0.9773280000000021,0.4510440000000002
2007,0.552024,0.88407,1.2099779999999984,1.044944999999999,1.8679319999999977,1.205819999999999
2008,0.15513300000000055,0.18235799999999872,0.2788829999999987,0.24868799999999902,0.4026330000000002,0.3150179999999993
2009,0.023265000000000147,0.03534300000000003,0.05246999999999971,0.048708000000000175,0.08167499999999854,0.06207300000000032
2010,0.14790600000000012,0.19374300000000075,0.26220150000000064,0.26551800000000075,0.37649700000000014,0.33729300000000073
2011,-0.42188849999999967,0.09152549999999901,0.14983649999999907,0.10761299999999901,0.7215614999999991,0.123700499999999
2012,0.007029000000000633,0.13909500000000044,0.21745349999999888,0.17691300000000046,0.4278780000000013,0.2147310000000005
2013,-0.05058899999999958,0.05989499999999971,0.1135034999999989,0.0928125,0.27759599999999773,0.12572999999999737
2014,0.036234000000000016,0.10444500000000044,0.23047200000000012,0.17844749999999984,0.4247100000000006,0.25245
2015,0.11414699999999993,0.17998199999999998,0.3262544999999991,0.2589344999999994,0.5383619999999967,0.3378869999999981
2016,-0.13107600000000003,0.06870599999999977,0.17730900000000038,0.11820599999999977,0.4856940000000017,0.16770600000000122
2017,-0.2520539999999997,0.07434899999999979,0.11568149999999951,0.08667449999999953,0.4834169999999998,0.099
2018,0.02346300000000083,0.29036700000000126,0.8143244999999996,0.6376095000000016,1.605186,0.9848520000000004
2019,0.0,0.0,0.0,0.0,0.0,0.0
