,lnp,lcp,anp,acp,hnp,hcp
2000,738.7875000000022,929.6100000000024,2671.7625000000007,2402.2349999999988,4604.737500000001,3874.8599999999988
2001,-749.4299999999985,767.2500000000018,178.69500000000153,1237.5000000000018,1106.8200000000015,1707.7500000000018
2002,-10727.145,675.1799999999985,-5532.12,1293.9299999999985,-337.0950000000048,1912.6799999999967
2003,279.1800000000003,892.9800000000032,1980.4950000000072,1483.0200000000095,3681.8100000000013,2073.0599999999977
2004,-1146.8159999999998,386.0999999999967,2258.7839999999997,1019.700000000008,5664.384000000002,1653.3000000000065
2005,-1216.7100000000003,919.7099999999973,2980.889999999996,2318.084999999999,7178.489999999991,3716.459999999999
2006,-2767.049999999999,607.8600000000006,2591.3250000000007,1647.3600000000006,7949.700000000019,2686.8600000000006
2007,-1109.7900000000027,2210.6699999999964,5469.750000000007,3819.420000000002,12049.290000000008,5428.170000000009
2008,182.15999999999985,454.4100000000035,1419.6600000000035,1117.7100000000028,2657.159999999996,1781.0099999999948
2009,-32.67000000000098,88.11000000000058,259.38000000000466,221.76000000000204,551.4300000000003,355.4100000000035
2010,28.709999999999127,487.07999999999447,1171.6649999999936,1204.8299999999945,2314.6200000000026,1922.5800000000017
2011,-4904.955,229.18499999999767,812.2949999999946,390.0599999999977,6529.544999999998,550.9349999999977
2012,-972.1800000000021,348.4799999999959,1132.0650000000023,726.6599999999999,3236.3099999999977,1104.840000000011
2013,-955.3499999999985,149.4900000000016,685.5750000000044,478.6650000000045,2326.5,807.8399999999965
2014,-420.75,261.3600000000042,1521.630000000001,1001.385000000002,3464.010000000024,1741.409999999989
2015,-208.88999999999942,449.4599999999991,1912.1849999999977,1238.984999999997,4033.2599999999948,2028.5100000000093
2016,-1826.5499999999993,171.27000000000044,1257.2999999999884,666.2699999999968,4341.14999999998,1161.270000000004
2017,-3078.899999999996,185.13000000000102,598.4550000000017,308.38500000000204,4275.810000000012,431.6399999999994
2018,-1944.3600000000006,724.6800000000039,5964.254999999997,4197.105000000003,13872.869999999995,7669.530000000006
2019,0.0,0.0,0.0,0.0,0.0,0.0
