,lnp,lcp,anp,acp,hnp,hcp
2000,0.31532189999999993,0.33440414999999996,0.4910218999999999,0.46679164999999995,0.6647943999999999,0.5991791499999999
2001,0.12500007000000005,0.2766680700000001,0.2119075700000003,0.31894307000000083,0.2957450700000012,0.36121807000000117
2002,-0.8977075000000001,0.24252500000000018,-0.3858750000000005,0.29815,0.12152249999999985,0.353775
2003,0.2596518999999998,0.3210318999999996,0.4186833999999994,0.3740758999999998,0.5717448999999997,0.42711989999999966
2004,-0.014896599999999854,0.13839499999999935,0.30580739999999934,0.19535499999999956,0.612907399999999,0.2523149999999994
2005,0.11681500000000006,0.33045699999999995,0.5118249999999993,0.45616950000000034,0.8914949999999989,0.5818819999999989
2006,-0.11890699999999961,0.21858399999999964,0.387775499999999,0.31203400000000037,0.877318,0.40513399999999966
2007,0.46272400000000014,0.7947699999999998,1.0852980000000003,0.9393949999999998,1.6781019999999975,1.0840199999999998
2008,0.13671299999999992,0.16393799999999975,0.25069300000000005,0.22356800000000002,0.3619630000000005,0.2831979999999996
2009,0.019695000000000074,0.03177300000000032,0.04712999999999956,0.04378799999999974,0.07342499999999855,0.05580300000000061
2010,0.12833599999999987,0.1741729999999996,0.23374650000000038,0.23869800000000033,0.33799700000000155,0.3032229999999996
2011,-0.4311335000000001,0.0822804999999993,0.12803150000000024,0.0967429999999993,0.6486765,0.1112054999999993
2012,-0.007020999999999185,0.125044999999999,0.1935784999999989,0.1590429999999993,0.38436800000000076,0.19304099999999816
2013,-0.05663899999999976,0.053845000000000434,0.10153849999999948,0.0834375,0.24955600000000122,0.1130300000000003
2014,0.025684000000000016,0.09389499999999898,0.2060519999999975,0.16042249999999839,0.38181000000000204,0.22694999999999854
2015,0.09596699999999983,0.16180199999999967,0.29301449999999896,0.23277949999999983,0.48398199999999486,0.3037569999999978
2016,-0.13801599999999997,0.06176600000000035,0.1552140000000014,0.10626600000000035,0.4341640000000014,0.15076600000000034
2017,-0.25956399999999974,0.06683900000000068,0.10288650000000052,0.0779195000000007,0.43458700000000244,0.08900000000000145
2018,-0.005866999999999643,0.26103700000000096,0.7318495000000003,0.5732045000000006,1.4430459999999992,0.8853720000000002
2019,0.0,0.0,0.0,0.0,0.0,0.0
