date,value,year,change
2002-10-31,2581258.39,2002,0.0
2002-11-01,2581258.39,2002,0.0
2002-11-12,2581258.39,2002,0.0
2002-11-14,2581258.39,2002,0.0
2002-11-20,2581258.39,2002,0.0
2002-11-21,2581258.39,2002,0.0
2002-11-25,2581258.39,2002,0.0
2002-11-27,2581258.39,2002,0.0
2002-12-12,2581258.39,2002,0.0
2002-12-17,2581258.39,2002,120000.0
2002-12-24,2701258.39,2002,68187.5
2002-12-29,2769445.89,2002,34300.0
2003-01-05,2803745.89,2003,0.0
2003-01-31,2803745.89,2003,0.0
2003-02-04,2803745.89,2003,0.0
2003-02-07,2803745.89,2003,0.0
2003-02-18,2803745.89,2003,0.0
2003-03-09,2803745.89,2003,0.0
2003-03-10,2803745.89,2003,0.0
2003-03-18,2803745.89,2003,222500.0
2003-03-20,3026245.89,2003,0.0
2003-03-21,3026245.89,2003,0.0
2003-03-23,3026245.89,2003,0.0
2003-04-14,3026245.89,2003,87500.0
2003-04-20,3113745.89,2003,0.0
2003-04-23,3113745.89,2003,117000.0
2003-04-27,3230745.89,2003,0.0
2003-04-28,3230745.89,2003,0.0
2003-05-09,3230745.89,2003,0.0
2003-05-18,3230745.89,2003,0.0
2003-05-20,3230745.89,2003,0.0
2003-05-27,3230745.89,2003,0.0
2003-05-28,3230745.89,2003,0.0
2003-06-10,3230745.89,2003,0.0
2003-06-11,3230745.89,2003,34500.0
2003-06-15,3265245.89,2003,0.0
2003-06-16,3265245.89,2003,91000.0
2003-06-30,3356245.89,2003,0.0
2003-07-01,3356245.89,2003,0.0
2003-07-06,3356245.89,2003,0.0
2003-07-15,3356245.89,2003,0.0
2003-07-20,3356245.89,2003,0.0
2003-07-22,3356245.89,2003,0.0
2003-08-04,3356245.89,2003,0.0
2003-08-11,3356245.89,2003,0.0
2003-08-18,3356245.89,2003,574200.0
2003-08-25,3930445.89,2003,0.0
2003-09-05,3930445.89,2003,0.0
2003-09-15,3930445.89,2003,0.0
2003-09-21,3930445.89,2003,0.0
2003-09-30,3930445.89,2003,0.0
2003-10-03,3930445.89,2003,0.0
2003-10-10,3930445.89,2003,0.0
2003-10-16,3930445.89,2003,12500.0
2003-10-19,3942945.89,2003,0.0
2003-10-30,3942945.89,2003,0.0
2003-11-03,3942945.89,2003,0.0
2003-11-10,3942945.89,2003,0.0
2003-11-13,3942945.89,2003,0.0
2003-11-19,3942945.89,2003,0.0
2003-11-26,3942945.89,2003,0.0
2003-11-27,3942945.89,2003,0.0
2003-12-04,3942945.89,2003,0.0
2003-12-08,3942945.89,2003,0.0
2003-12-10,3942945.89,2003,85000.0
2003-12-16,4027945.89,2003,140163.92625000002
2003-12-25,4168109.81625,2003,119600.0
2004-01-12,4287709.81625,2004,0.0
2004-01-20,4287709.81625,2004,48666.625
2004-01-21,4336376.44125,2004,22727.5
2004-01-26,4359103.94125,2004,0.0
2004-01-28,4359103.94125,2004,0.0
2004-02-06,4359103.94125,2004,0.0
2004-02-27,4359103.94125,2004,0.0
2004-03-04,4359103.94125,2004,0.0
2004-03-07,4359103.94125,2004,0.0
2004-03-08,4359103.94125,2004,0.0
2004-03-16,4359103.94125,2004,0.0
2004-03-17,4359103.94125,2004,7500.0
2004-03-22,4366603.94125,2004,0.0
2004-03-31,4366603.94125,2004,0.0
2004-04-06,4366603.94125,2004,187500.0
2004-04-07,4554103.94125,2004,0.0
2004-04-08,4554103.94125,2004,0.0
2004-04-16,4554103.94125,2004,90491.29999999981
