cik,date,url
"""0000005117
""""",2005-09-07,https://www.sec.gov//Archives/edgar/data/5117/000119312505181613/0001193125-05-181613-index.htm
"""0000350917
""""",2009-06-15,https://www.sec.gov//Archives/edgar/data/350917/000095012309014077/0000950123-09-014077-index.htm
"""0000350917
""""",2006-11-15,https://www.sec.gov//Archives/edgar/data/350917/000089256906001386/0000892569-06-001386-index.htm
"""0000350917
""""",2004-01-22,https://www.sec.gov//Archives/edgar/data/350917/000089256904000051/0000892569-04-000051-index.htm
"""0001219097
""""",2008-02-19,https://www.sec.gov//Archives/edgar/data/1219097/000114420408010511/0001144204-08-010511-index.htm
"""0001157806
""""",2004-04-21,https://www.sec.gov//Archives/edgar/data/1157806/000104746904012842/0001047469-04-012842-index.htm
"""0000785161
""""",2013-02-20,https://www.sec.gov//Archives/edgar/data/785161/000119312513066145/0001193125-13-066145-index.htm
"""0000887023
""""",2008-04-30,https://www.sec.gov//Archives/edgar/data/887023/000095012308004929/0000950123-08-004929-index.htm
"""0001100962
""""",2001-12-05,https://www.sec.gov//Archives/edgar/data/1100962/000095012301509012/0000950123-01-509012-index.htm
"""0001100962
""""",2001-12-05,https://www.sec.gov//Archives/edgar/data/1100962/000095012301509012/0000950123-01-509012-index.htm
"""0000854222
""""",2007-07-06,https://www.sec.gov//Archives/edgar/data/854222/000119312507151113/0001193125-07-151113-index.htm
"""0001478268
""""",2019-01-30,https://www.sec.gov//Archives/edgar/data/1478268/000139834419001399/0001398344-19-001399-index.htm
"""0001478268
""""",2018-10-22,https://www.sec.gov//Archives/edgar/data/1478268/000139834418015150/0001398344-18-015150-index.htm
"""0001478268
""""",2018-08-01,https://www.sec.gov//Archives/edgar/data/1478268/000139834418010990/0001398344-18-010990-index.htm
"""0001478268
""""",2018-04-25,https://www.sec.gov//Archives/edgar/data/1478268/000139834418005971/0001398344-18-005971-index.htm
"""0001478268
""""",2018-01-30,https://www.sec.gov//Archives/edgar/data/1478268/000139834418001193/0001398344-18-001193-index.htm
"""0001478268
""""",2017-10-25,https://www.sec.gov//Archives/edgar/data/1478268/000139834417013555/0001398344-17-013555-index.htm
"""0001478268
""""",2017-08-03,https://www.sec.gov//Archives/edgar/data/1478268/000139834417009572/0001398344-17-009572-index.htm
"""0001478268
""""",2017-05-03,https://www.sec.gov//Archives/edgar/data/1478268/000139834417005787/0001398344-17-005787-index.htm
"""0001478268
""""",2017-01-25,https://www.sec.gov//Archives/edgar/data/1478268/000139834417000788/0001398344-17-000788-index.htm
"""0001478268
""""",2016-10-24,https://www.sec.gov//Archives/edgar/data/1478268/000139834416019879/0001398344-16-019879-index.htm
"""0001478268
""""",2016-08-04,https://www.sec.gov//Archives/edgar/data/1478268/000119312516671961/0001193125-16-671961-index.htm
"""0001478268
""""",2016-05-04,https://www.sec.gov//Archives/edgar/data/1478268/000119312516576709/0001193125-16-576709-index.htm
"""0001478268
""""",2016-02-02,https://www.sec.gov//Archives/edgar/data/1478268/000119312516447781/0001193125-16-447781-index.htm
"""0001478268
""""",2015-10-21,https://www.sec.gov//Archives/edgar/data/1478268/000119312515348962/0001193125-15-348962-index.htm
"""0001478268
""""",2015-04-23,https://www.sec.gov//Archives/edgar/data/1478268/000119312515144118/0001193125-15-144118-index.htm
"""0001478268
""""",2014-10-22,https://www.sec.gov//Archives/edgar/data/1478268/000119312514378298/0001193125-14-378298-index.htm
"""0001478268
""""",2014-02-20,https://www.sec.gov//Archives/edgar/data/1478268/000119312514060821/0001193125-14-060821-index.htm
"""0001478268
""""",2013-10-24,https://www.sec.gov//Archives/edgar/data/1478268/000119312513409244/0001193125-13-409244-index.htm
"""0001478268
""""",2013-07-24,https://www.sec.gov//Archives/edgar/data/1478268/000119312513299827/0001193125-13-299827-index.htm
"""0001478268
""""",2013-04-23,https://www.sec.gov//Archives/edgar/data/1478268/000119312513166481/0001193125-13-166481-index.htm
"""0001478268
""""",2013-01-23,https://www.sec.gov//Archives/edgar/data/1478268/000119312513020583/0001193125-13-020583-index.htm
"""0001478268
""""",2012-07-24,https://www.sec.gov//Archives/edgar/data/1478268/000119312512311533/0001193125-12-311533-index.htm
"""0001478268
""""",2012-04-23,https://www.sec.gov//Archives/edgar/data/1478268/000119312512174973/0001193125-12-174973-index.htm
"""0001478268
""""",2012-01-23,https://www.sec.gov//Archives/edgar/data/1478268/000119312512019549/0001193125-12-019549-index.htm
"""0001478268
""""",2011-10-27,https://www.sec.gov//Archives/edgar/data/1478268/000119312511282606/0001193125-11-282606-index.htm
"""0001478268
""""",2011-07-25,https://www.sec.gov//Archives/edgar/data/1478268/000119312511195581/0001193125-11-195581-index.htm
"""0001478268
""""",2011-04-19,https://www.sec.gov//Archives/edgar/data/1478268/000119312511102350/0001193125-11-102350-index.htm
"""0001478268
""""",2011-01-18,https://www.sec.gov//Archives/edgar/data/1478268/000119312511009154/0001193125-11-009154-index.htm
"""0001493234
""""",2016-05-04,https://www.sec.gov//Archives/edgar/data/1493234/000119312516576656/0001193125-16-576656-index.htm
"""0001493234
""""",2016-02-02,https://www.sec.gov//Archives/edgar/data/1493234/000119312516447783/0001193125-16-447783-index.htm
"""0001493234
""""",2015-10-21,https://www.sec.gov//Archives/edgar/data/1493234/000119312515348986/0001193125-15-348986-index.htm
"""0001493234
""""",2015-04-23,https://www.sec.gov//Archives/edgar/data/1493234/000119312515144160/0001193125-15-144160-index.htm
"""0001493234
""""",2014-10-22,https://www.sec.gov//Archives/edgar/data/1493234/000119312514378313/0001193125-14-378313-index.htm
"""0001493234
""""",2014-02-20,https://www.sec.gov//Archives/edgar/data/1493234/000119312514060824/0001193125-14-060824-index.htm
"""0001493234
""""",2013-10-24,https://www.sec.gov//Archives/edgar/data/1493234/000119312513409237/0001193125-13-409237-index.htm
"""0001493234
""""",2013-07-24,https://www.sec.gov//Archives/edgar/data/1493234/000119312513299823/0001193125-13-299823-index.htm
"""0001493234
""""",2013-04-23,https://www.sec.gov//Archives/edgar/data/1493234/000119312513166482/0001193125-13-166482-index.htm
"""0001493234
""""",2013-01-23,https://www.sec.gov//Archives/edgar/data/1493234/000119312513020591/0001193125-13-020591-index.htm
"""0001493234
""""",2012-07-24,https://www.sec.gov//Archives/edgar/data/1493234/000119312512311534/0001193125-12-311534-index.htm
"""0001493234
""""",2012-04-23,https://www.sec.gov//Archives/edgar/data/1493234/000119312512174977/0001193125-12-174977-index.htm
"""0001493234
""""",2012-01-23,https://www.sec.gov//Archives/edgar/data/1493234/000119312512019533/0001193125-12-019533-index.htm
"""0001493234
""""",2011-10-27,https://www.sec.gov//Archives/edgar/data/1493234/000119312511282607/0001193125-11-282607-index.htm
"""0001279392
""""",2019-01-30,https://www.sec.gov//Archives/edgar/data/1279392/000139834419001395/0001398344-19-001395-index.htm
"""0001279392
""""",2018-10-22,https://www.sec.gov//Archives/edgar/data/1279392/000139834418015148/0001398344-18-015148-index.htm
"""0001279392
""""",2018-08-01,https://www.sec.gov//Archives/edgar/data/1279392/000139834418010993/0001398344-18-010993-index.htm
"""0001279392
""""",2018-04-25,https://www.sec.gov//Archives/edgar/data/1279392/000139834418005968/0001398344-18-005968-index.htm
"""0001279392
""""",2018-01-30,https://www.sec.gov//Archives/edgar/data/1279392/000139834418001182/0001398344-18-001182-index.htm
"""0001279392
""""",2017-10-25,https://www.sec.gov//Archives/edgar/data/1279392/000139834417013559/0001398344-17-013559-index.htm
"""0001279392
""""",2017-08-03,https://www.sec.gov//Archives/edgar/data/1279392/000139834417009577/0001398344-17-009577-index.htm
"""0001279392
""""",2017-05-03,https://www.sec.gov//Archives/edgar/data/1279392/000139834417005792/0001398344-17-005792-index.htm
"""0001279392
""""",2017-01-25,https://www.sec.gov//Archives/edgar/data/1279392/000139834417000786/0001398344-17-000786-index.htm
"""0001279392
""""",2016-10-24,https://www.sec.gov//Archives/edgar/data/1279392/000139834416019873/0001398344-16-019873-index.htm
"""0001279392
""""",2016-08-04,https://www.sec.gov//Archives/edgar/data/1279392/000119312516671928/0001193125-16-671928-index.htm
"""0001279392
""""",2016-05-04,https://www.sec.gov//Archives/edgar/data/1279392/000119312516576650/0001193125-16-576650-index.htm
"""0001279392
""""",2016-02-02,https://www.sec.gov//Archives/edgar/data/1279392/000119312516447787/0001193125-16-447787-index.htm
"""0001279392
""""",2015-10-21,https://www.sec.gov//Archives/edgar/data/1279392/000119312515349402/0001193125-15-349402-index.htm
"""0001279392
""""",2015-04-23,https://www.sec.gov//Archives/edgar/data/1279392/000119312515144052/0001193125-15-144052-index.htm
"""0001279392
""""",2014-10-22,https://www.sec.gov//Archives/edgar/data/1279392/000119312514378272/0001193125-14-378272-index.htm
"""0001279392
""""",2014-02-20,https://www.sec.gov//Archives/edgar/data/1279392/000119312514060803/0001193125-14-060803-index.htm
"""0001279392
""""",2013-10-24,https://www.sec.gov//Archives/edgar/data/1279392/000119312513409208/0001193125-13-409208-index.htm
"""0001279392
""""",2013-07-24,https://www.sec.gov//Archives/edgar/data/1279392/000119312513299825/0001193125-13-299825-index.htm
"""0001279392
""""",2013-04-23,https://www.sec.gov//Archives/edgar/data/1279392/000119312513166463/0001193125-13-166463-index.htm
"""0001279392
""""",2013-01-23,https://www.sec.gov//Archives/edgar/data/1279392/000119312513020574/0001193125-13-020574-index.htm
"""0001279392
""""",2012-10-29,https://www.sec.gov//Archives/edgar/data/1279392/000119312512438829/0001193125-12-438829-index.htm
"""0001279392
""""",2012-07-24,https://www.sec.gov//Archives/edgar/data/1279392/000119312512311535/0001193125-12-311535-index.htm
"""0001279392
""""",2012-04-23,https://www.sec.gov//Archives/edgar/data/1279392/000119312512174974/0001193125-12-174974-index.htm
"""0001279392
""""",2012-01-23,https://www.sec.gov//Archives/edgar/data/1279392/000119312512019534/0001193125-12-019534-index.htm
