cik,date,url
"""0001484565
""""",2015-04-01,https://www.sec.gov//Archives/edgar/data/1484565/000119312515114984/0001193125-15-114984-index.htm
"""0000766701
""""",2001-02-16,https://www.sec.gov//Archives/edgar/data/766701/000095013401001550/0000950134-01-001550-index.htm
"""0001009759
""""",2003-06-25,https://www.sec.gov//Archives/edgar/data/1009759/000093639203000888/0000936392-03-000888-index.htm
"""0000931784
""""",2001-06-12,https://www.sec.gov//Archives/edgar/data/931784/000089843001500975/0000898430-01-500975-index.htm
"""0000909276
""""",2001-08-03,https://www.sec.gov//Archives/edgar/data/909276/000090927601500014/0000909276-01-500014-index.htm
"""0000720847
""""",2005-02-28,https://www.sec.gov//Archives/edgar/data/720847/000101989205000065/0001019892-05-000065-index.htm
"""0001544238
""""",2018-06-15,https://www.sec.gov//Archives/edgar/data/1544238/000149315218008736/0001493152-18-008736-index.htm
"""0000721371
""""",2009-06-19,https://www.sec.gov//Archives/edgar/data/721371/000119312509133667/0001193125-09-133667-index.htm
"""0000721371
""""",2009-06-19,https://www.sec.gov//Archives/edgar/data/721371/000119312509133667/0001193125-09-133667-index.htm
"""0001036141
""""",2009-09-01,https://www.sec.gov//Archives/edgar/data/1036141/000095012309040153/0000950123-09-040153-index.htm
"""0000772320
""""",2010-12-02,https://www.sec.gov//Archives/edgar/data/772320/000119312510273049/0001193125-10-273049-index.htm
"""0001393726
""""",2010-04-16,https://www.sec.gov//Archives/edgar/data/1393726/000095012310035512/0000950123-10-035512-index.htm
"""0001217234
""""",2017-10-12,https://www.sec.gov//Archives/edgar/data/1217234/000119312517308447/0001193125-17-308447-index.htm
"""0001618696
""""",2018-11-01,https://www.sec.gov//Archives/edgar/data/1618696/000161869618000085/0001618696-18-000085-index.htm
"""0001618696
""""",2018-08-01,https://www.sec.gov//Archives/edgar/data/1618696/000161869618000071/0001618696-18-000071-index.htm
"""0001618696
""""",2018-05-02,https://www.sec.gov//Archives/edgar/data/1618696/000161869618000049/0001618696-18-000049-index.htm
"""0001618696
""""",2018-02-07,https://www.sec.gov//Archives/edgar/data/1618696/000161869618000005/0001618696-18-000005-index.htm
"""0001618696
""""",2017-11-15,https://www.sec.gov//Archives/edgar/data/1618696/000161869617000084/0001618696-17-000084-index.htm
"""0001618696
""""",2017-08-17,https://www.sec.gov//Archives/edgar/data/1618696/000161869617000049/0001618696-17-000049-index.htm
"""0001618696
""""",2017-05-15,https://www.sec.gov//Archives/edgar/data/1618696/000161869617000035/0001618696-17-000035-index.htm
"""0001618696
""""",2017-01-26,https://www.sec.gov//Archives/edgar/data/1618696/000161869617000006/0001618696-17-000006-index.htm
"""0001618696
""""",2016-11-10,https://www.sec.gov//Archives/edgar/data/1618696/000161869616000111/0001618696-16-000111-index.htm
"""0001618696
""""",2016-07-29,https://www.sec.gov//Archives/edgar/data/1618696/000161869616000083/0001618696-16-000083-index.htm
"""0001618694
""""",2018-11-01,https://www.sec.gov//Archives/edgar/data/1618694/000161869418000060/0001618694-18-000060-index.htm
