cik,date,url
"""0000928953
""""",2003-05-08,https://www.sec.gov//Archives/edgar/data/928953/000095015203005168/0000950152-03-005168-index.htm
"""0001170300
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1170300/000119312518222639/0001193125-18-222639-index.htm
"""0001181504
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1181504/000119312518222638/0001193125-18-222638-index.htm
"""0001140411
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1140411/000119312518222636/0001193125-18-222636-index.htm
"""0001190935
""""",2015-01-16,https://www.sec.gov//Archives/edgar/data/1190935/000119312515013401/0001193125-15-013401-index.htm
"""0001160990
""""",2015-10-16,https://www.sec.gov//Archives/edgar/data/1160990/000119312515345721/0001193125-15-345721-index.htm
"""0001160990
""""",2015-10-16,https://www.sec.gov//Archives/edgar/data/1160990/000119312515345721/0001193125-15-345721-index.htm
"""0001190935
""""",2015-01-16,https://www.sec.gov//Archives/edgar/data/1190935/000119312515013401/0001193125-15-013401-index.htm
"""0001244183
""""",2014-09-19,https://www.sec.gov//Archives/edgar/data/1244183/000119312514346925/0001193125-14-346925-index.htm
"""0001296250
""""",2014-09-19,https://www.sec.gov//Archives/edgar/data/1296250/000119312514346930/0001193125-14-346930-index.htm
"""0001219360
""""",2015-10-16,https://www.sec.gov//Archives/edgar/data/1219360/000119312515345720/0001193125-15-345720-index.htm
"""0001296250
""""",2014-09-19,https://www.sec.gov//Archives/edgar/data/1296250/000119312514346930/0001193125-14-346930-index.htm
"""0001244183
""""",2014-09-19,https://www.sec.gov//Archives/edgar/data/1244183/000119312514346925/0001193125-14-346925-index.htm
"""0001170299
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1170299/000119312518222640/0001193125-18-222640-index.htm
"""0001181506
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1181506/000119312518222629/0001193125-18-222629-index.htm
"""0001140392
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1140392/000119312518222627/0001193125-18-222627-index.htm
"""0001170311
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1170311/000119312518222630/0001193125-18-222630-index.htm
"""0001181505
""""",2018-07-20,https://www.sec.gov//Archives/edgar/data/1181505/000119312518222632/0001193125-18-222632-index.htm
